198.97,66.71,0.35,0.95,1.37
198.99,66.71,0.35,0.95,1.37
199.01,66.71,0.35,0.95,1.37
199.03,66.70,0.35,0.95,1.37
199.05,66.70,0.35,0.95,1.37
199.07,66.70,0.35,0.95,1.37
199.09,66.70,0.35,0.95,1.37
199.10,66.70,0.35,0.95,1.37
199.12,66.69,0.35,0.95,1.37
199.14,66.69,0.35,0.95,1.37
199.16,66.69,0.34,0.94,1.37
199.18,66.69,0.35,0.95,1.37
199.20,66.69,0.34,0.94,1.37
199.22,66.68,0.34,0.94,1.37
199.24,66.68,0.34,0.94,1.37
199.25,66.68,0.34,0.94,1.37
199.27,66.68,0.34,0.94,1.37
199.29,66.68,0.34,0.94,1.37
199.31,66.68,0.34,0.94,1.37
199.33,66.67,0.34,0.94,1.37
199.35,66.67,0.34,0.94,1.37
199.37,66.67,0.34,0.94,1.37
199.39,66.67,0.34,0.94,1.37
199.40,66.67,0.34,0.94,1.37
199.42,66.66,0.34,0.94,1.37
199.44,66.66,0.34,0.94,1.37
199.46,66.66,0.34,0.94,1.37
199.48,66.66,0.34,0.94,1.37
199.50,66.66,0.34,0.94,1.37
199.52,66.65,0.34,0.94,1.37
199.54,66.65,0.34,0.94,1.37
199.55,66.65,0.34,0.94,1.38
199.57,66.65,0.34,0.95,1.38
199.59,66.65,0.34,0.95,1.38
199.61,66.64,0.34,0.95,1.38
199.63,66.64,0.34,0.95,1.38
199.65,66.64,0.34,0.95,1.38
199.67,66.64,0.34,0.95,1.38
199.69,66.64,0.34,0.95,1.38
199.71,66.63,0.34,0.95,1.38
199.73,66.63,0.34,0.95,1.38
199.75,66.63,0.34,0.95,1.38
199.77,66.63,0.34,0.95,1.38
199.79,66.63,0.34,0.95,1.38
199.81,66.62,0.34,0.95,1.38
199.82,66.62,0.34,0.95,1.38
199.84,66.62,0.34,0.95,1.38
199.86,66.62,0.34,0.95,1.38
199.88,66.62,0.34,0.95,1.38
199.90,66.61,0.34,0.95,1.38
199.92,66.61,0.34,0.95,1.38
199.94,66.61,0.34,0.95,1.38
199.96,66.61,0.34,0.95,1.38
199.97,66.61,0.34,0.95,1.38
199.99,66.60,0.34,0.95,1.38
200.01,66.60,0.34,0.95,1.38
200.03,66.60,0.34,0.95,1.38
200.05,66.60,0.34,0.95,1.38
200.07,66.60,0.34,0.95,1.38
200.09,66.59,0.34,0.95,1.38
200.10,66.59,0.34,0.95,1.38
200.12,66.59,0.34,0.95,1.38
200.14,66.59,0.34,0.95,1.38
200.16,66.59,0.34,0.95,1.38
200.18,66.58,0.34,0.95,1.38
200.20,66.58,0.34,0.95,1.38
200.22,66.58,0.34,0.95,1.38
200.23,66.58,0.34,0.95,1.38
200.25,66.58,0.34,0.95,1.38
200.27,66.57,0.34,0.95,1.38
200.29,66.57,0.34,0.94,1.38
200.31,66.57,0.34,0.94,1.38
200.33,66.57,0.34,0.94,1.38
200.35,66.57,0.34,0.95,1.38
200.36,66.56,0.34,0.95,1.38
200.38,66.56,0.34,0.94,1.38
200.40,66.56,0.34,0.94,1.38
200.42,66.56,0.34,0.94,1.38
200.43,66.56,0.34,0.94,1.38
200.45,66.55,0.34,0.94,1.37
200.47,66.55,0.34,0.94,1.37
200.49,66.55,0.34,0.94,1.38
200.51,66.55,0.34,0.94,1.38
200.53,66.55,0.34,0.94,1.38
200.55,66.54,0.34,0.94,1.38
200.56,66.54,0.34,0.94,1.38
200.58,66.54,0.34,0.94,1.38
