Az: 241.80  El: 54.92
492, V1: 0.06 V2: 0.03 R: 0.93
494, V1: 0.07 V2: 0.03 R: 1.17
496, V1: 0.06 V2: 0.03 R: 0.93
498, V1: 0.06 V2: 0.03 R: 1.08
500, V1: 0.06 V2: 0.03 R: 0.93
Az: 244.21  El: 53.63
502, V1: 0.06 V2: 0.03 R: 0.93
504, V1: 0.06 V2: 0.03 R: 0.93
506, V1: 0.06 V2: 0.03 R: 1.08
508, V1: 0.07 V2: 0.03 R: 1.17
510, V1: 0.07 V2: 0.03 R: 1.17
Az: 244.26  El: 53.60
512, V1: 0.06 V2: 0.03 R: 0.93
514, V1: 0.06 V2: 0.03 R: 1.08
516, V1: 0.06 V2: 0.03 R: 1.08
518, V1: 0.06 V2: 0.03 R: 1.08
520, V1: 0.07 V2: 0.03 R: 1.00
Az: 244.30  El: 53.58
522, V1: 0.07 V2: 0.03 R: 1.17
525, V1: 0.06 V2: 0.03 R: 0.93
527, V1: 0.06 V2: 0.03 R: 1.00
529, V1: 0.06 V2: 0.03 R: 1.08
531, V1: 0.06 V2: 0.03 R: 1.08
Az: 244.35  El: 53.55
533, V1: 0.06 V2: 0.03 R: 0.86
535, V1: 0.06 V2: 0.03 R: 1.08
537, V1: 0.06 V2: 0.03 R: 1.00
539, V1: 0.06 V2: 0.03 R: 1.08
541, V1: 0.06 V2: 0.03 R: 1.08
Az: 244.40  El: 53.52
543, V1: 0.06 V2: 0.03 R: 1.08
545, V1: 0.06 V2: 0.03 R: 1.00
547, V1: 0.06 V2: 0.03 R: 1.00
549, V1: 0.06 V2: 0.03 R: 1.00
Az: 244.44  El: 53.50
551, V1: 0.06 V2: 0.03 R: 1.08
553, V1: 0.06 V2: 0.02 R: 1.20
555, V1: 0.06 V2: 0.03 R: 1.08
557, V1: 0.06 V2: 0.03 R: 1.08
559, V1: 0.06 V2: 0.03 R: 1.08
Az: 244.49  El: 53.47
561, V1: 0.06 V2: 0.03 R: 1.00
563, V1: 0.06 V2: 0.03 R: 1.00
565, V1: 0.06 V2: 0.03 R: 1.00
567, V1: 0.06 V2: 0.02 R: 1.30
569, V1: 0.06 V2: 0.03 R: 1.08
Az: 244.54  El: 53.45
571, V1: 0.06 V2: 0.03 R: 1.00
573, V1: 0.06 V2: 0.03 R: 1.00
575, V1: 0.06 V2: 0.03 R: 1.08
577, V1: 0.06 V2: 0.03 R: 1.08
579, V1: 0.06 V2: 0.03 R: 1.08
Az: 244.59  El: 53.42
581, V1: 0.06 V2: 0.03 R: 1.08
583, V1: 0.06 V2: 0.03 R: 1.00
585, V1: 0.06 V2: 0.03 R: 0.86
587, V1: 0.06 V2: 0.03 R: 1.00
589, V1: 0.06 V2: 0.03 R: 1.00
Az: 244.63  El: 53.39
592, V1: 0.06 V2: 0.03 R: 1.08
594, V1: 0.06 V2: 0.03 R: 1.00
596, V1: 0.06 V2: 0.03 R: 1.00
598, V1: 0.06 V2: 0.03 R: 1.00
600, V1: 0.06 V2: 0.03 R: 1.08
Az: 244.68  El: 53.37
602, V1: 0.06 V2: 0.03 R: 1.08
604, V1: 0.06 V2: 0.03 R: 1.08
606, V1: 0.06 V2: 0.02 R: 1.20
608, V1: 0.06 V2: 0.03 R: 1.08
610, V1: 0.06 V2: 0.03 R: 1.00
Az: 244.72  El: 53.34
612, V1: 0.06 V2: 0.03 R: 1.08
614, V1: 0.06 V2: 0.03 R: 1.08
616, V1: 0.06 V2: 0.03 R: 1.08
618, V1: 0.06 V2: 0.03 R: 0.93
620, V1: 0.06 V2: 0.03 R: 0.86
Az: 244.77  El: 53.31
622, V1: 0.06 V2: 0.03 R: 1.00
624, V1: 0.06 V2: 0.03 R: 1.08
626, V1: 0.06 V2: 0.03 R: 0.93
628, V1: 0.06 V2: 0.03 R: 0.86
630, V1: 0.06 V2: 0.03 R: 1.08
Az: 244.82  El: 53.29
632, V1: 0.06 V2: 0.03 R: 1.08
634, V1: 0.06 V2: 0.03 R: 0.93
636, V1: 0.06 V2: 0.03 R: 1.08
638, V1: 0.06 V2: 0.03 R: 1.08
640, V1: 0.06 V2: 0.03 R: 1.00
Az: 244.86  El: 53.26
642, V1: 0.06 V2: 0.03 R: 1.08
644, V1: 0.06 V2: 0.03 R: 1.08
646, V1: 0.06 V2: 0.03 R: 1.08
648, V1: 0.06 V2: 0.03 R: 1.08
650, V1: 0.06 V2: 0.03 R: 1.08
Az: 244.91  El: 53.24
652, V1: 0.06 V2: 0.03 R: 1.08
654, V1: 0.06 V2: 0.03 R: 1.08
657, V1: 0.06 V2: 0.03 R: 1.08
659, V1: 0.06 V2: 0.03 R: 1.08
661, V1: 0.06 V2: 0.03 R: 0.93
Az: 244.96  El: 53.21
663, V1: 0.07 V2: 0.03 R: 1.17
665, V1: 0.06 V2: 0.03 R: 1.00
667, V1: 0.06 V2: 0.03 R: 0.93
669, V1: 0.06 V2: 0.03 R: 1.08
671, V1: 0.06 V2: 0.03 R: 1.08
Az: 245.00  El: 53.18
673, V1: 0.06 V2: 0.03 R: 0.93
675, V1: 0.06 V2: 0.03 R: 0.93
