920,0.10,0.05,1.04,0.00,0.00,0.02
922,0.10,0.05,1.03,0.00,0.00,0.05
924,0.10,0.05,1.02,0.00,0.00,0.04
927,0.10,0.05,1.03,0.00,0.00,0.03
929,0.10,0.05,1.03,0.00,0.00,0.04
931,0.10,0.05,1.02,0.00,0.00,0.05
933,0.10,0.05,1.04,0.00,0.00,0.03
935,0.10,0.05,1.04,0.00,0.00,0.02
937,0.10,0.05,1.04,0.00,0.00,0.03
939,0.10,0.05,1.04,0.00,0.00,0.02
941,0.10,0.05,1.03,0.00,0.00,0.04
943,0.10,0.05,1.03,0.00,0.00,0.04
945,0.10,0.05,1.03,0.00,0.00,0.02
947,0.10,0.05,1.03,0.00,0.00,0.03
949,0.10,0.05,1.04,0.00,0.00,0.02
951,0.10,0.05,1.05,0.00,0.00,0.01
953,0.10,0.05,1.04,0.00,0.00,0.02
955,0.10,0.05,1.04,0.00,0.00,0.03
957,0.10,0.05,1.04,0.00,0.00,0.02
959,0.10,0.05,1.04,0.00,0.00,0.04
961,0.10,0.05,1.02,0.00,0.00,0.03
963,0.10,0.05,1.02,0.00,0.00,0.04
965,0.10,0.05,1.01,0.00,0.00,0.05
967,0.10,0.05,1.03,0.00,0.00,0.05
969,0.10,0.05,1.03,0.00,0.00,0.04
972,0.10,0.05,1.03,0.00,0.00,0.04
974,0.10,0.05,1.03,0.00,0.00,0.04
976,0.10,0.05,1.03,0.00,0.00,0.04
978,0.10,0.05,1.03,0.00,0.00,0.04
980,0.10,0.05,1.04,0.00,0.00,0.02
982,0.10,0.05,1.02,0.00,0.00,0.05
984,0.10,0.05,1.03,0.00,0.00,0.03
986,0.10,0.05,1.04,0.00,0.00,0.04
988,0.10,0.05,1.03,0.00,0.00,0.02
990,0.10,0.05,1.04,0.00,0.00,0.02
992,0.10,0.05,1.04,0.00,0.00,0.02
994,0.10,0.05,1.04,0.00,0.00,0.02
996,0.10,0.05,1.04,0.00,0.00,0.02
998,0.10,0.05,1.04,0.00,0.00,0.02
1000,0.10,0.05,1.03,0.00,0.00,0.02
1002,0.10,0.05,1.03,0.00,0.00,0.04
1004,0.10,0.05,1.02,0.00,0.00,0.04
1006,0.10,0.05,1.02,0.00,0.00,0.04
1008,0.10,0.05,1.04,0.00,0.00,0.03
1010,0.10,0.05,1.04,0.00,0.00,0.03
1012,0.10,0.05,1.02,0.00,0.00,0.05
1014,0.10,0.05,1.03,0.00,0.00,0.04
1016,0.10,0.05,1.02,0.00,0.00,0.04
