Wvlgth Extraterrestrial_spectrm Direct_normal_irradiance Difuse_horizn_irradiance Global_horizn_irradiance Direct_horizn_irradiance Direct_tilted_irradiance Difuse_tilted_irradiance Global_tilted_irradiance Beam_normal_+circumsolar Difuse_horiz-circumsolar Upward_reflctd_radiation
.3530E+03 .1033E+01 .5526E+00 .2455E+00 .7463E+00 .5008E+00 .5526E+00 .2366E+00 .7892E+00 .5526E+00 .2455E+00 .5507E-01
.3535E+03 .1103E+01 .5917E+00 .2607E+00 .7969E+00 .5363E+00 .5917E+00 .2513E+00 .8430E+00 .5917E+00 .2607E+00 .5920E-01
.3540E+03 .1144E+01 .6152E+00 .2688E+00 .8264E+00 .5575E+00 .6152E+00 .2592E+00 .8744E+00 .6152E+00 .2688E+00 .6181E-01
.3545E+03 .1159E+01 .6251E+00 .2715E+00 .8381E+00 .5666E+00 .6251E+00 .2618E+00 .8870E+00 .6251E+00 .2715E+00 .6309E-01
.3550E+03 .1153E+01 .6240E+00 .2698E+00 .8353E+00 .5655E+00 .6240E+00 .2602E+00 .8842E+00 .6240E+00 .2698E+00 .6329E-01
.3555E+03 .1039E+01 .5646E+00 .2426E+00 .7543E+00 .5117E+00 .5646E+00 .2340E+00 .7986E+00 .5646E+00 .2426E+00 .5752E-01
.3560E+03 .1085E+01 .5919E+00 .2527E+00 .7891E+00 .5364E+00 .5919E+00 .2438E+00 .8356E+00 .5919E+00 .2527E+00 .6055E-01
.3565E+03 .9252E+00 .5062E+00 .2148E+00 .6736E+00 .4588E+00 .5062E+00 .2073E+00 .7135E+00 .5062E+00 .2148E+00 .5201E-01
.3570E+03 .7640E+00 .4190E+00 .1768E+00 .5566E+00 .3798E+00 .4190E+00 .1706E+00 .5896E+00 .4190E+00 .1768E+00 .4325E-01
.3575E+03 .9344E+00 .5139E+00 .2154E+00 .6812E+00 .4658E+00 .5139E+00 .2079E+00 .7218E+00 .5139E+00 .2154E+00 .5326E-01
