El: -63.28
513,0.060,0.029,1.036,0.002,0.001,0.071
515,0.061,0.029,1.037,0.003,0.000,0.041
517,0.059,0.029,1.013,0.002,0.000,0.039
519,0.060,0.029,1.021,0.002,0.000,0.037
521,0.059,0.029,1.015,0.001,0.001,0.066
El: -63.27
523,0.059,0.029,1.013,0.002,0.000,0.030
525,0.059,0.029,1.008,0.001,0.002,0.074
527,0.059,0.029,1.004,0.001,0.000,0.019
529,0.059,0.029,1.008,0.001,0.002,0.074
El: -63.25
531,0.059,0.029,1.004,0.001,0.000,0.019
533,0.059,0.029,1.015,0.001,0.001,0.066
535,0.059,0.029,1.015,0.001,0.001,0.065
537,0.059,0.029,1.010,0.000,0.001,0.044
539,0.059,0.029,1.010,0.000,0.001,0.044
El: -63.23
541,0.059,0.029,1.014,0.001,0.001,0.047
543,0.058,0.029,0.996,0.001,0.000,0.026
545,0.059,0.029,1.015,0.001,0.001,0.068
547,0.058,0.029,1.002,0.002,0.001,0.054
549,0.058,0.029,1.002,0.001,0.001,0.052
El: -63.21
551,0.058,0.029,1.002,0.001,0.001,0.052
553,0.058,0.029,0.997,0.002,0.001,0.055
555,0.058,0.029,0.993,0.002,0.001,0.058
557,0.058,0.029,0.993,0.002,0.001,0.058
559,0.057,0.029,0.977,0.003,0.001,0.067
El: -63.19
561,0.056,0.029,0.968,0.002,0.001,0.067
563,0.056,0.029,0.968,0.002,0.001,0.067
565,0.056,0.029,0.978,0.002,0.001,0.084
567,0.054,0.029,0.948,0.002,0.001,0.079
569,0.056,0.029,0.979,0.003,0.002,0.094
El: -63.18
571,0.055,0.028,0.981,0.002,0.002,0.103
573,0.056,0.028,0.993,0.003,0.002,0.091
576,0.056,0.028,0.988,0.003,0.002,0.097
578,0.054,0.028,0.967,0.002,0.002,0.088
580,0.055,0.029,0.975,0.003,0.002,0.090
El: -63.16
582,0.055,0.027,1.015,0.002,0.003,0.131
584,0.054,0.028,0.967,0.001,0.002,0.093
586,0.054,0.028,0.958,0.001,0.002,0.086
588,0.054,0.028,0.982,0.001,0.002,0.105
590,0.054,0.027,0.999,0.001,0.002,0.098
El: -63.14
592,0.054,0.028,0.981,0.001,0.002,0.095
594,0.054,0.027,0.994,0.001,0.002,0.089
596,0.054,0.028,0.977,0.001,0.002,0.096
598,0.054,0.028,0.986,0.001,0.002,0.097
600,0.054,0.028,0.981,0.000,0.002,0.088
El: -63.12
602,0.054,0.027,1.008,0.000,0.003,0.096
604,0.054,0.026,1.023,0.001,0.002,0.098
606,0.054,0.026,1.041,0.001,0.002,0.095
608,0.054,0.027,1.008,0.000,0.003,0.097
610,0.054,0.027,1.008,0.000,0.002,0.092
El: -63.11
612,0.054,0.028,0.981,0.000,0.002,0.092
614,0.054,0.026,1.031,0.001,0.003,0.100
616,0.054,0.027,1.023,0.001,0.002,0.098
618,0.054,0.026,1.032,0.001,0.002,0.097
620,0.054,0.027,1.013,0.001,0.002,0.091
El: -63.09
622,0.054,0.026,1.040,0.001,0.002,0.088
624,0.053,0.026,1.040,0.002,0.002,0.088
626,0.053,0.025,1.071,0.002,0.002,0.102
628,0.052,0.025,1.038,0.003,0.002,0.085
630,0.052,0.024,1.070,0.002,0.001,0.056
El: -63.07
632,0.052,0.025,1.046,0.003,0.001,0.062
634,0.052,0.024,1.069,0.002,0.001,0.088
636,0.052,0.025,1.038,0.002,0.002,0.088
