633	0	0	0.34	1.03	1.53
634	0	0	0.33	1.03	1.53
635	0	0	0.34	1.03	1.53
636	0	0	0.34	1.03	1.53
637	0	0	0.34	1.03	1.53
638	0	0	0.34	1.03	1.53
639	151.97	65.54	0.34	1.03	1.53
640	0	0	0.34	1.03	1.53
641	0	0	0.34	1.03	1.52
642	0	0	0.34	1.03	1.53
643	0	0	0.34	1.03	1.52
644	0	0	0.34	1.03	1.52
645	0	0	0.34	1.03	1.52
646	0	0	0.34	1.03	1.53
647	0	0	0.34	1.03	1.53
648	0	0	0.34	1.03	1.53
649	152.06	65.56	0.34	1.04	1.53
650	0	0	0.33	1.03	1.54
651	0	0	0.34	1.04	1.54
652	0	0	0.34	1.04	1.54
653	0	0	0.34	1.05	1.55
654	0	0	0.34	1.05	1.55
655	0	0	0.34	1.05	1.55
656	0	0	0.34	1.05	1.55
657	0	0	0.34	1.05	1.55
658	0	0	0.34	1.05	1.55
659	152.15	65.57	0.33	1.04	1.55
660	0	0	0.34	1.04	1.55
661	0	0	0.34	1.04	1.54
662	0	0	0.34	1.04	1.54
663	0	0	0.34	1.04	1.53
664	0	0	0.34	1.04	1.54
665	0	0	0.34	1.04	1.54
666	0	0	0.34	1.04	1.54
667	0	0	0.34	1.04	1.54
668	0	0	0.34	1.04	1.54
669	152.23	65.58	0.34	1.04	1.55
670	0	0	0.33	1.04	1.55
671	0	0	0.34	1.05	1.55
672	0	0	0.34	1.05	1.56
673	0	0	0.34	1.06	1.56
674	0	0	0.34	1.06	1.57
675	0	0	0.34	1.06	1.57
676	0	0	0.34	1.06	1.57
677	0	0	0.34	1.07	1.57
678	0	0	0.34	1.07	1.58
679	152.32	65.60	0.34	1.07	1.58
680	0	0	0.34	1.07	1.58
681	0	0	0.34	1.07	1.58
682	0	0	0.34	1.06	1.58
683	0	0	0.34	1.06	1.58
684	0	0	0.34	1.07	1.58
685	0	0	0.34	1.06	1.58
686	0	0	0.34	1.06	1.58
687	0	0	0.34	1.06	1.57
688	0	0	0.34	1.06	1.57
689	152.41	65.61	0.34	1.06	1.57
690	0	0	0.34	1.06	1.57
691	0	0	0.34	1.06	1.58
692	0	0	0.34	1.06	1.58
693	0	0	0.34	1.07	1.57
694	0	0	0.34	1.06	1.58
695	0	0	0.34	1.06	1.58
696	0	0	0.34	1.06	1.58
697	0	0	0.34	1.06	1.58
698	0	0	0.34	1.06	1.58
699	152.49	65.62	0.34	1.06	1.58
700	0	0	0.34	1.06	1.57
701	0	0	0.34	1.06	1.58
702	0	0	0.34	1.06	1.57
703	0	0	0.34	1.06	1.57
704	0	0	0.34	1.06	1.57
705	0	0	0.34	1.06	1.57
706	0	0	0.34	1.06	1.57
707	0	0	0.34	1.06	1.57
708	0	0	0.34	1.06	1.57
709	152.58	65.64	0.33	1.05	1.57
710	0	0	0.34	1.05	1.56
711	0	0	0.34	1.05	1.55
712	0	0	0.34	1.04	1.55
713	0	0	0.34	1.04	1.54
714	0	0	0.34	1.04	1.54
715	0	0	0.34	1.04	1.54
716	0	0	0.34	1.04	1.55
717	0	0	0.33	1.04	1.55
718	0	0	0.33	1.04	1.55
719	152.67	65.65	0.33	1.05	1.56
720	0	0	0.34	1.05	1.56
721	0	0	0.33	1.05	1.56
722	0	0	0.34	1.05	1.56
723	0	0	0.33	1.04	1.55
724	0	0	0.33	1.04	1.55
725	0	0	0.33	1.04	1.55
726	0	0	0.33	1.04	1.55
727	0	0	0.33	1.04	1.55
728	0	0	0.33	1.04	1.55
729	152.75	65.66	0.33	1.04	1.55
730	0	0	0.33	1.04	1.55
731	0	0	0.33	1.04	1.56
732	0	0	0.33	1.05	1.56
