924,0.059,0.030,1.001,0.002,0.001,0.045
927,0.059,0.030,0.987,0.001,0.002,0.062
929,0.059,0.030,0.997,0.001,0.001,0.038
931,0.059,0.029,1.008,0.001,0.000,0.027
933,0.059,0.030,0.997,0.001,0.001,0.039
935,0.059,0.030,0.997,0.001,0.001,0.037
937,0.059,0.029,1.000,0.000,0.000,0.003
939,0.059,0.030,0.993,0.000,0.001,0.032
941,0.059,0.030,1.001,0.002,0.001,0.042
943,0.060,0.030,1.010,0.002,0.001,0.049
945,0.059,0.029,1.004,0.001,0.000,0.019
947,0.059,0.030,0.994,0.001,0.002,0.053
949,0.059,0.029,1.028,0.002,0.002,0.076
951,0.058,0.029,1.006,0.001,0.001,0.053
953,0.059,0.029,1.000,0.000,0.000,0.006
955,0.059,0.029,1.020,0.000,0.002,0.063
957,0.058,0.029,1.006,0.001,0.001,0.050
959,0.058,0.030,0.989,0.002,0.001,0.047
961,0.059,0.029,1.000,0.000,0.000,0.011
963,0.058,0.029,0.988,0.002,0.000,0.032
965,0.057,0.029,0.999,0.002,0.002,0.077
967,0.058,0.029,0.996,0.001,0.000,0.018
969,0.058,0.029,1.007,0.002,0.002,0.072
972,0.057,0.029,0.979,0.002,0.000,0.046
974,0.058,0.029,0.983,0.002,0.000,0.034
976,0.058,0.029,0.983,0.002,0.000,0.033
978,0.058,0.029,0.983,0.002,0.000,0.033
980,0.058,0.029,0.996,0.001,0.000,0.022
982,0.058,0.029,0.983,0.002,0.000,0.036
984,0.056,0.029,0.982,0.003,0.002,0.070
986,0.058,0.029,1.018,0.002,0.002,0.090
988,0.056,0.029,0.963,0.003,0.001,0.069
990,0.056,0.029,0.970,0.003,0.002,0.086
992,0.058,0.029,0.983,0.003,0.000,0.036
994,0.055,0.028,0.994,0.003,0.002,0.104
996,0.056,0.029,0.978,0.002,0.002,0.079
998,0.054,0.029,0.938,0.002,0.001,0.062
1000,0.056,0.029,0.968,0.003,0.001,0.073
1002,0.057,0.029,0.996,0.002,0.002,0.088
1004,0.056,0.028,1.022,0.003,0.003,0.120
1006,0.056,0.027,1.044,0.002,0.002,0.104
1008,0.055,0.029,0.965,0.002,0.002,0.108
1010,0.055,0.029,0.951,0.002,0.001,0.053
1012,0.055,0.029,0.941,0.002,0.002,0.076
1014,0.055,0.029,0.964,0.002,0.002,0.064
1016,0.054,0.028,0.976,0.002,0.002,0.084
1019,0.055,0.028,0.988,0.002,0.002,0.081
1021,0.054,0.029,0.957,0.002,0.002,0.074
1023,0.056,0.027,1.031,0.003,0.003,0.130
1025,0.055,0.027,1.034,0.002,0.002,0.133
1027,0.055,0.029,0.953,0.002,0.002,0.110
1029,0.055,0.027,1.013,0.002,0.003,0.116
