COLUMN_1 COLUMN_2 COLUMN_3 COLUMN_4 COLUMN_5 COLUMN_6 COLUMN_7 COLUMN_8 COLUMN_9 COLUMN_10 COLUMN_11 COLUMN_12
681.670 1.32331E-21 1.31851E-21 1.30864E-21 1.29650E-21 1.29003E-21 1.28067E-21 1.27995E-21 1.27545E-21 1.26711E-21 1.26195E-21 1.26480E-21
681.680 1.32311E-21 1.31841E-21 1.30828E-21 1.29635E-21 1.28991E-21 1.28045E-21 1.27966E-21 1.27525E-21 1.26696E-21 1.26185E-21 1.26463E-21
681.690 1.32290E-21 1.31831E-21 1.30793E-21 1.29624E-21 1.28977E-21 1.28021E-21 1.27939E-21 1.27502E-21 1.26686E-21 1.26172E-21 1.26445E-21
681.700 1.32271E-21 1.31822E-21 1.30761E-21 1.29615E-21 1.28960E-21 1.27998E-21 1.27914E-21 1.27478E-21 1.26680E-21 1.26157E-21 1.26426E-21
681.710 1.32253E-21 1.31812E-21 1.30733E-21 1.29606E-21 1.28940E-21 1.27975E-21 1.27892E-21 1.27451E-21 1.26676E-21 1.26138E-21 1.26405E-21
681.720 1.32237E-21 1.31799E-21 1.30710E-21 1.29596E-21 1.28918E-21 1.27954E-21 1.27872E-21 1.27422E-21 1.26673E-21 1.26117E-21 1.26382E-21
681.730 1.32224E-21 1.31781E-21 1.30693E-21 1.29584E-21 1.28893E-21 1.27936E-21 1.27855E-21 1.27392E-21 1.26670E-21 1.26095E-21 1.26359E-21
681.740 1.32213E-21 1.31760E-21 1.30681E-21 1.29569E-21 1.28869E-21 1.27919E-21 1.27839E-21 1.27362E-21 1.26665E-21 1.26071E-21 1.26338E-21
681.750 1.32204E-21 1.31733E-21 1.30670E-21 1.29553E-21 1.28847E-21 1.27904E-21 1.27824E-21 1.27332E-21 1.26656E-21 1.26047E-21 1.26318E-21
681.760 1.32194E-21 1.31704E-21 1.30659E-21 1.29536E-21 1.28830E-21 1.27889E-21 1.27810E-21 1.27304E-21 1.26643E-21 1.26025E-21 1.26300E-21
681.770 1.32179E-21 1.31674E-21 1.30647E-21 1.29517E-21 1.28816E-21 1.27874E-21 1.27795E-21 1.27280E-21 1.26626E-21 1.26005E-21 1.26284E-21
681.780 1.32158E-21 1.31644E-21 1.30634E-21 1.29499E-21 1.28806E-21 1.27857E-21 1.27778E-21 1.27259E-21 1.26605E-21 1.25987E-21 1.26270E-21
681.790 1.32129E-21 1.31616E-21 1.30618E-21 1.29481E-21 1.28797E-21 1.27838E-21 1.27760E-21 1.27241E-21 1.26580E-21 1.25973E-21 1.26255E-21
681.800 1.32091E-21 1.31591E-21 1.30600E-21 1.29462E-21 1.28788E-21 1.27815E-21 1.27741E-21 1.27227E-21 1.26553E-21 1.25961E-21 1.26240E-21
681.810 1.32047E-21 1.31567E-21 1.30581E-21 1.29444E-21 1.28775E-21 1.27789E-21 1.27722E-21 1.27214E-21 1.26523E-21 1.25951E-21 1.26224E-21
681.820 1.32000E-21 1.31543E-21 1.30561E-21 1.29425E-21 1.28757E-21 1.27760E-21 1.27702E-21 1.27203E-21 1.26492E-21 1.25942E-21 1.26207E-21
681.830 1.31954E-21 1.31519E-21 1.30539E-21 1.29406E-21 1.28732E-21 1.27729E-21 1.27684E-21 1.27190E-21 1.26461E-21 1.25934E-21 1.26189E-21
681.840 1.31912E-21 1.31494E-21 1.30516E-21 1.29386E-21 1.28701E-21 1.27698E-21 1.27666E-21 1.27176E-21 1.26429E-21 1.25923E-21 1.26171E-21
681.850 1.31879E-21 1.31467E-21 1.30491E-21 1.29367E-21 1.28666E-21 1.27666E-21 1.27650E-21 1.27158E-21 1.26399E-21 1.25910E-21 1.26154E-21
681.860 1.31856E-21 1.31439E-21 1.30465E-21 1.29349E-21 1.28630E-21 1.27638E-21 1.27634E-21 1.27138E-21 1.26370E-21 1.25893E-21 1.26138E-21
681.870 1.31841E-21 1.31413E-21 1.30440E-21 1.29331E-21 1.28595E-21 1.27612E-21 1.27617E-21 1.27115E-21 1.26343E-21 1.25871E-21 1.26121E-21
681.880 1.31834E-21 1.31389E-21 1.30416E-21 1.29315E-21 1.28564E-21 1.27591E-21 1.27599E-21 1.27091E-21 1.26320E-21 1.25845E-21 1.26104E-21
681.890 1.31831E-21 1.31369E-21 1.30395E-21 1.29299E-21 1.28539E-21 1.27575E-21 1.27577E-21 1.27066E-21 1.26302E-21 1.25816E-21 1.26086E-21
681.900 1.31828E-21 1.31352E-21 1.30379E-21 1.29284E-21 1.28520E-21 1.27562E-21 1.27551E-21 1.27042E-21 1.26287E-21 1.25784E-21 1.26065E-21
681.910 1.31824E-21 1.31337E-21 1.30369E-21 1.29268E-21 1.28506E-21 1.27551E-21 1.27522E-21 1.27020E-21 1.26275E-21 1.25750E-21 1.26041E-21
681.920 1.31817E-21 1.31321E-21 1.30364E-21 1.29251E-21 1.28496E-21 1.27541E-21 1.27490E-21 1.27000E-21 1.26266E-21 1.25716E-21 1.26016E-21
681.930 1.31805E-21 1.31301E-21 1.30363E-21 1.29233E-21 1.28487E-21 1.27531E-21 1.27457E-21 1.26982E-21 1.26258E-21 1.25682E-21 1.25990E-21
681.940 1.31789E-21 1.31277E-21 1.30365E-21 1.29212E-21 1.28478E-21 1.27519E-21 1.27426E-21 1.26967E-21 1.26249E-21 1.25651E-21 1.25965E-21
681.950 1.31769E-21 1.31247E-21 1.30367E-21 1.29190E-21 1.28466E-21 1.27504E-21 1.27399E-21 1.26953E-21 1.26239E-21 1.25623E-21 1.25942E-21
681.960 1.31746E-21 1.31213E-21 1.30366E-21 1.29167E-21 1.28451E-21 1.27487E-21 1.27376E-21 1.26940E-21 1.26226E-21 1.25598E-21 1.25923E-21
681.970 1.31720E-21 1.31178E-21 1.30361E-21 1.29142E-21 1.28432E-21 1.27469E-21 1.27359E-21 1.26927E-21 1.26210E-21 1.25576E-21 1.25907E-21
681.980 1.31692E-21 1.31145E-21 1.30352E-21 1.29118E-21 1.28411E-21 1.27451E-21 1.27348E-21 1.26912E-21 1.26192E-21 1.25557E-21 1.25894E-21
681.990 1.31662E-21 1.31117E-21 1.30341E-21 1.29094E-21 1.28388E-21 1.27432E-21 1.27342E-21 1.26897E-21 1.26171E-21 1.25541E-21 1.25881E-21
682.000 1.31632E-21 1.31099E-21 1.30328E-21 1.29072E-21 1.28365E-21 1.27415E-21 1.27339E-21 1.26879E-21 1.26149E-21 1.25527E-21 1.25869E-21
682.010 1.31603E-21 1.31089E-21 1.30315E-21 1.29050E-21 1.28343E-21 1.27400E-21 1.27338E-21 1.26861E-21 1.26126E-21 1.25515E-21 1.25854E-21
682.020 1.31578E-21 1.31088E-21 1.30303E-21 1.29031E-21 1.28324E-21 1.27385E-21 1.27337E-21 1.26842E-21 1.26104E-21 1.25503E-21 1.25836E-21
682.030 1.31557E-21 1.31093E-21 1.30292E-21 1.29013E-21 1.28307E-21 1.27372E-21 1.27334E-21 1.26822E-21 1.26083E-21 1.25490E-21 1.25816E-21
682.040 1.31543E-21 1.31099E-21 1.30281E-21 1.28997E-21 1.28293E-21 1.27360E-21 1.27328E-21 1.26803E-21 1.26062E-21 1.25475E-21 1.25793E-21
682.050 1.31535E-21 1.31103E-21 1.30268E-21 1.28983E-21 1.28281E-21 1.27349E-21 1.27317E-21 1.26784E-21 1.26042E-21 1.25458E-21 1.25769E-21
682.060 1.31532E-21 1.31102E-21 1.30249E-21 1.28971E-21 1.28271E-21 1.27338E-21 1.27302E-21 1.26765E-21 1.26023E-21 1.25439E-21 1.25745E-21
682.070 1.31532E-21 1.31095E-21 1.30223E-21 1.28960E-21 1.28261E-21 1.27327E-21 1.27282E-21 1.26746E-21 1.26003E-21 1.25418E-21 1.25721E-21
682.080 1.31532E-21 1.31080E-21 1.30189E-21 1.28949E-21 1.28251E-21 1.27317E-21 1.27258E-21 1.26727E-21 1.25983E-21 1.25396E-21 1.25698E-21
682.090 1.31527E-21 1.31060E-21 1.30147E-21 1.28936E-21 1.28239E-21 1.27308E-21 1.27231E-21 1.26709E-21 1.25962E-21 1.25374E-21 1.25676E-21
682.100 1.31513E-21 1.31037E-21 1.30102E-21 1.28922E-21 1.28225E-21 1.27298E-21 1.27202E-21 1.26690E-21 1.25940E-21 1.25352E-21 1.25655E-21
682.110 1.31490E-21 1.31011E-21 1.30055E-21 1.28904E-21 1.28209E-21 1.27287E-21 1.27173E-21 1.26671E-21 1.25919E-21 1.25332E-21 1.25636E-21
682.120 1.31456E-21 1.30984E-21 1.30011E-21 1.28883E-21 1.28191E-21 1.27274E-21 1.27144E-21 1.26652E-21 1.25897E-21 1.25315E-21 1.25617E-21
682.130 1.31415E-21 1.30958E-21 1.29973E-21 1.28858E-21 1.28170E-21 1.27257E-21 1.27118E-21 1.26632E-21 1.25876E-21 1.25302E-21 1.25600E-21
682.140 1.31369E-21 1.30933E-21 1.29942E-21 1.28829E-21 1.28148E-21 1.27236E-21 1.27095E-21 1.26612E-21 1.25855E-21 1.25291E-21 1.25584E-21
682.150 1.31323E-21 1.30909E-21 1.29919E-21 1.28799E-21 1.28125E-21 1.27209E-21 1.27076E-21 1.26591E-21 1.25834E-21 1.25282E-21 1.25569E-21
682.160 1.31282E-21 1.30886E-21 1.29901E-21 1.28769E-21 1.28102E-21 1.27179E-21 1.27059E-21 1.26569E-21 1.25813E-21 1.25274E-21 1.25555E-21
682.170 1.31248E-21 1.30864E-21 1.29886E-21 1.28741E-21 1.28079E-21 1.27144E-21 1.27044E-21 1.26547E-21 1.25792E-21 1.25266E-21 1.25540E-21
682.180 1.31224E-21 1.30846E-21 1.29872E-21 1.28715E-21 1.28058E-21 1.27108E-21 1.27029E-21 1.26523E-21 1.25771E-21 1.25256E-21 1.25523E-21
682.190 1.31211E-21 1.30831E-21 1.29856E-21 1.28693E-21 1.28038E-21 1.27073E-21 1.27014E-21 1.26499E-21 1.25750E-21 1.25244E-21 1.25503E-21
682.200 1.31206E-21 1.30819E-21 1.29838E-21 1.28673E-21 1.28021E-21 1.27041E-21 1.26997E-21 1.26475E-21 1.25729E-21 1.25230E-21 1.25481E-21
682.210 1.31208E-21 1.30810E-21 1.29818E-21 1.28657E-21 1.28004E-21 1.27014E-21 1.26978E-21 1.26453E-21 1.25709E-21 1.25214E-21 1.25456E-21
682.220 1.31213E-21 1.30801E-21 1.29797E-21 1.28641E-21 1.27990E-21 1.26992E-21 1.26958E-21 1.26432E-21 1.25689E-21 1.25198E-21 1.25430E-21
682.230 1.31218E-21 1.30789E-21 1.29779E-21 1.28626E-21 1.27976E-21 1.26978E-21 1.26937E-21 1.26414E-21 1.25671E-21 1.25182E-21 1.25406E-21
682.240 1.31221E-21 1.30773E-21 1.29765E-21 1.28609E-21 1.27962E-21 1.26968E-21 1.26917E-21 1.26397E-21 1.25654E-21 1.25169E-21 1.25384E-21
682.250 1.31219E-21 1.30748E-21 1.29756E-21 1.28592E-21 1.27949E-21 1.26963E-21 1.26898E-21 1.26383E-21 1.25638E-21 1.25158E-21 1.25368E-21
682.260 1.31212E-21 1.30715E-21 1.29750E-21 1.28573E-21 1.27936E-21 1.26961E-21 1.26880E-21 1.26370E-21 1.25624E-21 1.25149E-21 1.25359E-21
682.270 1.31197E-21 1.30675E-21 1.29747E-21 1.28554E-21 1.27923E-21 1.26958E-21 1.26865E-21 1.26358E-21 1.25611E-21 1.25144E-21 1.25354E-21
682.280 1.31177E-21 1.30630E-21 1.29744E-21 1.28535E-21 1.27909E-21 1.26955E-21 1.26850E-21 1.26344E-21 1.25599E-21 1.25138E-21 1.25353E-21
682.290 1.31151E-21 1.30585E-21 1.29738E-21 1.28515E-21 1.27893E-21 1.26948E-21 1.26835E-21 1.26330E-21 1.25586E-21 1.25132E-21 1.25353E-21
682.300 1.31122E-21 1.30544E-21 1.29727E-21 1.28497E-21 1.27876E-21 1.26936E-21 1.26820E-21 1.26314E-21 1.25573E-21 1.25122E-21 1.25351E-21
682.310 1.31091E-21 1.30512E-21 1.29709E-21 1.28480E-21 1.27856E-21 1.26920E-21 1.26802E-21 1.26297E-21 1.25560E-21 1.25107E-21 1.25343E-21
682.320 1.31061E-21 1.30490E-21 1.29685E-21 1.28463E-21 1.27835E-21 1.26899E-21 1.26782E-21 1.26279E-21 1.25544E-21 1.25086E-21 1.25330E-21
682.330 1.31034E-21 1.30479E-21 1.29655E-21 1.28446E-21 1.27810E-21 1.26874E-21 1.26762E-21 1.26262E-21 1.25527E-21 1.25057E-21 1.25311E-21
682.340 1.31011E-21 1.30477E-21 1.29621E-21 1.28430E-21 1.27784E-21 1.26846E-21 1.26740E-21 1.26246E-21 1.25508E-21 1.25023E-21 1.25289E-21
682.350 1.30992E-21 1.30481E-21 1.29584E-21 1.28413E-21 1.27755E-21 1.26815E-21 1.26720E-21 1.26232E-21 1.25487E-21 1.24985E-21 1.25267E-21
682.360 1.30976E-21 1.30487E-21 1.29545E-21 1.28396E-21 1.27726E-21 1.26784E-21 1.26702E-21 1.26220E-21 1.25464E-21 1.24945E-21 1.25246E-21
682.370 1.30962E-21 1.30489E-21 1.29507E-21 1.28379E-21 1.27697E-21 1.26754E-21 1.26685E-21 1.26211E-21 1.25440E-21 1.24907E-21 1.25229E-21
682.380 1.30947E-21 1.30486E-21 1.29469E-21 1.28362E-21 1.27670E-21 1.26726E-21 1.26671E-21 1.26202E-21 1.25415E-21 1.24872E-21 1.25216E-21
682.390 1.30930E-21 1.30475E-21 1.29434E-21 1.28346E-21 1.27644E-21 1.26701E-21 1.26657E-21 1.26193E-21 1.25390E-21 1.24842E-21 1.25207E-21
682.400 1.30909E-21 1.30458E-21 1.29403E-21 1.28330E-21 1.27622E-21 1.26679E-21 1.26643E-21 1.26182E-21 1.25368E-21 1.24819E-21 1.25198E-21
682.410 1.30884E-21 1.30434E-21 1.29376E-21 1.28315E-21 1.27602E-21 1.26659E-21 1.26629E-21 1.26168E-21 1.25350E-21 1.24802E-21 1.25187E-21
682.420 1.30856E-21 1.30407E-21 1.29355E-21 1.28300E-21 1.27584E-21 1.26642E-21 1.26613E-21 1.26151E-21 1.25336E-21 1.24790E-21 1.25173E-21
682.430 1.30826E-21 1.30379E-21 1.29341E-21 1.28284E-21 1.27568E-21 1.26625E-21 1.26595E-21 1.26130E-21 1.25329E-21 1.24781E-21 1.25154E-21
682.440 1.30799E-21 1.30352E-21 1.29335E-21 1.28267E-21 1.27552E-21 1.26608E-21 1.26577E-21 1.26106E-21 1.25327E-21 1.24773E-21 1.25130E-21
682.450 1.30775E-21 1.30328E-21 1.29335E-21 1.28248E-21 1.27535E-21 1.26589E-21 1.26560E-21 1.26081E-21 1.25331E-21 1.24764E-21 1.25103E-21
682.460 1.30755E-21 1.30307E-21 1.29340E-21 1.28227E-21 1.27517E-21 1.26568E-21 1.26545E-21 1.26054E-21 1.25339E-21 1.24753E-21 1.25075E-21
682.470 1.30742E-21 1.30291E-21 1.29348E-21 1.28204E-21 1.27496E-21 1.26545E-21 1.26531E-21 1.26028E-21 1.25348E-21 1.24739E-21 1.25048E-21
682.480 1.30732E-21 1.30278E-21 1.29355E-21 1.28179E-21 1.27473E-21 1.26521E-21 1.26520E-21 1.26004E-21 1.25355E-21 1.24723E-21 1.25024E-21
682.490 1.30725E-21 1.30270E-21 1.29358E-21 1.28153E-21 1.27448E-21 1.26495E-21 1.26511E-21 1.25981E-21 1.25356E-21 1.24705E-21 1.25003E-21
682.500 1.30718E-21 1.30264E-21 1.29355E-21 1.28128E-21 1.27424E-21 1.26469E-21 1.26501E-21 1.25961E-21 1.25349E-21 1.24689E-21 1.24984E-21
682.510 1.30711E-21 1.30260E-21 1.29346E-21 1.28103E-21 1.27401E-21 1.26444E-21 1.26490E-21 1.25941E-21 1.25331E-21 1.24674E-21 1.24967E-21
682.520 1.30703E-21 1.30255E-21 1.29329E-21 1.28080E-21 1.27381E-21 1.26420E-21 1.26476E-21 1.25921E-21 1.25303E-21 1.24662E-21 1.24949E-21
682.530 1.30695E-21 1.30247E-21 1.29306E-21 1.28060E-21 1.27365E-21 1.26398E-21 1.26457E-21 1.25901E-21 1.25265E-21 1.24653E-21 1.24930E-21
682.540 1.30687E-21 1.30233E-21 1.29278E-21 1.28043E-21 1.27353E-21 1.26379E-21 1.26434E-21 1.25880E-21 1.25221E-21 1.24647E-21 1.24909E-21
682.550 1.30681E-21 1.30211E-21 1.29248E-21 1.28029E-21 1.27346E-21 1.26362E-21 1.26407E-21 1.25856E-21 1.25174E-21 1.24641E-21 1.24888E-21
682.560 1.30677E-21 1.30180E-21 1.29217E-21 1.28020E-21 1.27342E-21 1.26348E-21 1.26376E-21 1.25831E-21 1.25128E-21 1.24636E-21 1.24868E-21
682.570 1.30674E-21 1.30139E-21 1.29187E-21 1.28014E-21 1.27340E-21 1.26336E-21 1.26344E-21 1.25805E-21 1.25088E-21 1.24628E-21 1.24850E-21
682.580 1.30669E-21 1.30090E-21 1.29158E-21 1.28010E-21 1.27338E-21 1.26327E-21 1.26311E-21 1.25779E-21 1.25056E-21 1.24616E-21 1.24835E-21
682.590 1.30659E-21 1.30037E-21 1.29132E-21 1.28009E-21 1.27334E-21 1.26320E-21 1.26280E-21 1.25753E-21 1.25033E-21 1.24600E-21 1.24822E-21
682.600 1.30641E-21 1.29986E-21 1.29110E-21 1.28006E-21 1.27326E-21 1.26313E-21 1.26249E-21 1.25728E-21 1.25017E-21 1.24579E-21 1.24812E-21
682.610 1.30614E-21 1.29942E-21 1.29091E-21 1.28002E-21 1.27313E-21 1.26306E-21 1.26220E-21 1.25705E-21 1.25008E-21 1.24555E-21 1.24801E-21
682.620 1.30577E-21 1.29908E-21 1.29077E-21 1.27993E-21 1.27295E-21 1.26298E-21 1.26194E-21 1.25684E-21 1.25001E-21 1.24529E-21 1.24789E-21
682.630 1.30532E-21 1.29888E-21 1.29069E-21 1.27979E-21 1.27273E-21 1.26286E-21 1.26171E-21 1.25667E-21 1.24993E-21 1.24503E-21 1.24774E-21
682.640 1.30484E-21 1.29883E-21 1.29068E-21 1.27958E-21 1.27247E-21 1.26270E-21 1.26150E-21 1.25652E-21 1.24982E-21 1.24478E-21 1.24756E-21
682.650 1.30438E-21 1.29891E-21 1.29072E-21 1.27931E-21 1.27219E-21 1.26249E-21 1.26134E-21 1.25640E-21 1.24965E-21 1.24455E-21 1.24736E-21
682.660 1.30398E-21 1.29908E-21 1.29079E-21 1.27900E-21 1.27190E-21 1.26224E-21 1.26123E-21 1.25630E-21 1.24944E-21 1.24436E-21 1.24715E-21
682.670 1.30371E-21 1.29928E-21 1.29088E-21 1.27866E-21 1.27162E-21 1.26196E-21 1.26116E-21 1.25622E-21 1.24919E-21 1.24419E-21 1.24697E-21
682.680 1.30356E-21 1.29945E-21 1.29093E-21 1.27832E-21 1.27136E-21 1.26167E-21 1.26114E-21 1.25616E-21 1.24892E-21 1.24403E-21 1.24681E-21
682.690 1.30354E-21 1.29956E-21 1.29091E-21 1.27801E-21 1.27111E-21 1.26139E-21 1.26114E-21 1.25610E-21 1.24866E-21 1.24387E-21 1.24668E-21
682.700 1.30362E-21 1.29955E-21 1.29077E-21 1.27773E-21 1.27088E-21 1.26113E-21 1.26116E-21 1.25604E-21 1.24841E-21 1.24370E-21 1.24659E-21
682.710 1.30376E-21 1.29942E-21 1.29050E-21 1.27750E-21 1.27067E-21 1.26092E-21 1.26115E-21 1.25598E-21 1.24819E-21 1.24348E-21 1.24651E-21
682.720 1.30389E-21 1.29918E-21 1.29009E-21 1.27731E-21 1.27047E-21 1.26074E-21 1.26110E-21 1.25589E-21 1.24799E-21 1.24323E-21 1.24641E-21
682.730 1.30398E-21 1.29884E-21 1.28955E-21 1.27718E-21 1.27028E-21 1.26061E-21 1.26099E-21 1.25579E-21 1.24781E-21 1.24294E-21 1.24628E-21
682.740 1.30400E-21 1.29843E-21 1.28894E-21 1.27707E-21 1.27010E-21 1.26049E-21 1.26079E-21 1.25567E-21 1.24764E-21 1.24261E-21 1.24610E-21
682.750 1.30394E-21 1.29798E-21 1.28831E-21 1.27698E-21 1.26994E-21 1.26038E-21 1.26053E-21 1.25552E-21 1.24745E-21 1.24226E-21 1.24588E-21
682.760 1.30379E-21 1.29755E-21 1.28771E-21 1.27689E-21 1.26980E-21 1.26026E-21 1.26020E-21 1.25535E-21 1.24725E-21 1.24192E-21 1.24562E-21
682.770 1.30358E-21 1.29714E-21 1.28719E-21 1.27679E-21 1.26967E-21 1.26012E-21 1.25984E-21 1.25516E-21 1.24704E-21 1.24161E-21 1.24534E-21
682.780 1.30330E-21 1.29678E-21 1.28681E-21 1.27668E-21 1.26955E-21 1.25995E-21 1.25946E-21 1.25496E-21 1.24684E-21 1.24134E-21 1.24508E-21
682.790 1.30298E-21 1.29649E-21 1.28656E-21 1.27655E-21 1.26944E-21 1.25976E-21 1.25911E-21 1.25476E-21 1.24667E-21 1.24113E-21 1.24486E-21
682.800 1.30263E-21 1.29626E-21 1.28646E-21 1.27638E-21 1.26932E-21 1.25957E-21 1.25878E-21 1.25456E-21 1.24653E-21 1.24097E-21 1.24467E-21
682.810 1.30225E-21 1.29610E-21 1.28646E-21 1.27619E-21 1.26918E-21 1.25939E-21 1.25850E-21 1.25436E-21 1.24645E-21 1.24087E-21 1.24452E-21
682.820 1.30185E-21 1.29598E-21 1.28655E-21 1.27596E-21 1.26901E-21 1.25922E-21 1.25827E-21 1.25417E-21 1.24641E-21 1.24081E-21 1.24439E-21
682.830 1.30144E-21 1.29590E-21 1.28667E-21 1.27569E-21 1.26881E-21 1.25908E-21 1.25808E-21 1.25397E-21 1.24640E-21 1.24076E-21 1.24426E-21
682.840 1.30104E-21 1.29584E-21 1.28678E-21 1.27539E-21 1.26858E-21 1.25896E-21 1.25792E-21 1.25378E-21 1.24641E-21 1.24071E-21 1.24411E-21
682.850 1.30069E-21 1.29578E-21 1.28685E-21 1.27506E-21 1.26832E-21 1.25884E-21 1.25777E-21 1.25358E-21 1.24639E-21 1.24063E-21 1.24394E-21
682.860 1.30040E-21 1.29572E-21 1.28686E-21 1.27472E-21 1.26807E-21 1.25873E-21 1.25763E-21 1.25338E-21 1.24632E-21 1.24052E-21 1.24374E-21
682.870 1.30019E-21 1.29564E-21 1.28679E-21 1.27439E-21 1.26782E-21 1.25859E-21 1.25749E-21 1.25317E-21 1.24619E-21 1.24037E-21 1.24352E-21
682.880 1.30008E-21 1.29553E-21 1.28666E-21 1.27408E-21 1.26760E-21 1.25844E-21 1.25735E-21 1.25297E-21 1.24600E-21 1.24019E-21 1.24331E-21
682.890 1.30007E-21 1.29540E-21 1.28648E-21 1.27383E-21 1.26742E-21 1.25826E-21 1.25721E-21 1.25278E-21 1.24575E-21 1.24000E-21 1.24311E-21
682.900 1.30011E-21 1.29525E-21 1.28626E-21 1.27363E-21 1.26728E-21 1.25806E-21 1.25708E-21 1.25259E-21 1.24547E-21 1.23980E-21 1.24294E-21
682.910 1.30018E-21 1.29507E-21 1.28603E-21 1.27349E-21 1.26717E-21 1.25785E-21 1.25696E-21 1.25242E-21 1.24519E-21 1.23961E-21 1.24280E-21
682.920 1.30023E-21 1.29487E-21 1.28581E-21 1.27341E-21 1.26709E-21 1.25763E-21 1.25686E-21 1.25226E-21 1.24494E-21 1.23945E-21 1.24268E-21
682.930 1.30022E-21 1.29465E-21 1.28562E-21 1.27335E-21 1.26701E-21 1.25741E-21 1.25676E-21 1.25211E-21 1.24475E-21 1.23932E-21 1.24256E-21
682.940 1.30012E-21 1.29440E-21 1.28545E-21 1.27329E-21 1.26692E-21 1.25720E-21 1.25666E-21 1.25198E-21 1.24461E-21 1.23922E-21 1.24243E-21
682.950 1.29991E-21 1.29414E-21 1.28532E-21 1.27321E-21 1.26681E-21 1.25699E-21 1.25657E-21 1.25185E-21 1.24452E-21 1.23915E-21 1.24228E-21
682.960 1.29961E-21 1.29385E-21 1.28521E-21 1.27308E-21 1.26666E-21 1.25677E-21 1.25646E-21 1.25172E-21 1.24448E-21 1.23908E-21 1.24210E-21
682.970 1.29923E-21 1.29355E-21 1.28511E-21 1.27290E-21 1.26648E-21 1.25656E-21 1.25634E-21 1.25158E-21 1.24444E-21 1.23900E-21 1.24189E-21
682.980 1.29882E-21 1.29326E-21 1.28500E-21 1.27266E-21 1.26626E-21 1.25633E-21 1.25619E-21 1.25144E-21 1.24438E-21 1.23890E-21 1.24167E-21
682.990 1.29842E-21 1.29299E-21 1.28487E-21 1.27240E-21 1.26602E-21 1.25611E-21 1.25603E-21 1.25128E-21 1.24429E-21 1.23878E-21 1.24146E-21
683.000 1.29804E-21 1.29276E-21 1.28472E-21 1.27212E-21 1.26576E-21 1.25588E-21 1.25585E-21 1.25111E-21 1.24415E-21 1.23863E-21 1.24126E-21
683.010 1.29773E-21 1.29259E-21 1.28454E-21 1.27185E-21 1.26552E-21 1.25567E-21 1.25565E-21 1.25093E-21 1.24396E-21 1.23845E-21 1.24109E-21
683.020 1.29749E-21 1.29250E-21 1.28433E-21 1.27163E-21 1.26528E-21 1.25547E-21 1.25544E-21 1.25075E-21 1.24373E-21 1.23826E-21 1.24096E-21
683.030 1.29733E-21 1.29246E-21 1.28410E-21 1.27146E-21 1.26508E-21 1.25529E-21 1.25523E-21 1.25056E-21 1.24347E-21 1.23807E-21 1.24085E-21
683.040 1.29722E-21 1.29248E-21 1.28388E-21 1.27135E-21 1.26490E-21 1.25513E-21 1.25502E-21 1.25037E-21 1.24320E-21 1.23788E-21 1.24075E-21
683.050 1.29716E-21 1.29251E-21 1.28366E-21 1.27127E-21 1.26475E-21 1.25496E-21 1.25481E-21 1.25019E-21 1.24295E-21 1.23771E-21 1.24065E-21
683.060 1.29711E-21 1.29253E-21 1.28344E-21 1.27123E-21 1.26462E-21 1.25479E-21 1.25461E-21 1.25001E-21 1.24271E-21 1.23755E-21 1.24054E-21
683.070 1.29707E-21 1.29250E-21 1.28324E-21 1.27119E-21 1.26451E-21 1.25459E-21 1.25441E-21 1.24984E-21 1.24251E-21 1.23740E-21 1.24042E-21
683.080 1.29700E-21 1.29240E-21 1.28304E-21 1.27113E-21 1.26440E-21 1.25436E-21 1.25423E-21 1.24968E-21 1.24232E-21 1.23727E-21 1.24029E-21
683.090 1.29689E-21 1.29222E-21 1.28282E-21 1.27104E-21 1.26428E-21 1.25410E-21 1.25404E-21 1.24953E-21 1.24216E-21 1.23713E-21 1.24014E-21
683.100 1.29673E-21 1.29198E-21 1.28258E-21 1.27090E-21 1.26414E-21 1.25382E-21 1.25386E-21 1.24940E-21 1.24201E-21 1.23698E-21 1.23998E-21
683.110 1.29650E-21 1.29168E-21 1.28230E-21 1.27073E-21 1.26397E-21 1.25355E-21 1.25367E-21 1.24927E-21 1.24186E-21 1.23680E-21 1.23980E-21
683.120 1.29622E-21 1.29136E-21 1.28200E-21 1.27052E-21 1.26376E-21 1.25330E-21 1.25348E-21 1.24916E-21 1.24170E-21 1.23661E-21 1.23960E-21
683.130 1.29590E-21 1.29105E-21 1.28167E-21 1.27028E-21 1.26351E-21 1.25309E-21 1.25328E-21 1.24906E-21 1.24154E-21 1.23638E-21 1.23938E-21
683.140 1.29558E-21 1.29076E-21 1.28133E-21 1.27004E-21 1.26323E-21 1.25293E-21 1.25309E-21 1.24894E-21 1.24137E-21 1.23614E-21 1.23912E-21
683.150 1.29528E-21 1.29051E-21 1.28101E-21 1.26979E-21 1.26292E-21 1.25283E-21 1.25289E-21 1.24882E-21 1.24119E-21 1.23589E-21 1.23883E-21
683.160 1.29503E-21 1.29029E-21 1.28071E-21 1.26956E-21 1.26260E-21 1.25278E-21 1.25270E-21 1.24868E-21 1.24101E-21 1.23565E-21 1.23850E-21
683.170 1.29486E-21 1.29011E-21 1.28045E-21 1.26935E-21 1.26229E-21 1.25275E-21 1.25253E-21 1.24852E-21 1.24082E-21 1.23542E-21 1.23816E-21
