1109,0.10,0.05,1.00
1111,0.10,0.05,1.05
1113,0.10,0.05,1.00
1115,0.10,0.04,1.17
1117,0.10,0.05,1.05
1120,0.10,0.04,1.17
1122,0.10,0.05,1.05
1124,0.10,0.05,1.05
1126,0.10,0.05,1.05
1128,0.10,0.05,1.05
1130,0.10,0.05,1.05
1132,0.10,0.05,1.05
1134,0.10,0.04,1.17
1136,0.10,0.04,1.17
1138,0.10,0.04,1.17
1140,0.11,0.04,1.22
1142,0.10,0.05,1.05
1144,0.10,0.05,1.05
1146,0.10,0.05,1.05
1148,0.10,0.05,1.05
1150,0.10,0.04,1.17
1152,0.10,0.05,1.05
1154,0.10,0.05,0.95
1156,0.10,0.05,1.05
1158,0.11,0.05,1.10
1160,0.10,0.05,1.05
1162,0.11,0.05,1.10
1164,0.11,0.05,1.00
1166,0.11,0.05,1.10
1168,0.11,0.05,1.10
1170,0.11,0.05,1.10
1172,0.11,0.05,1.10
1174,0.11,0.05,1.10
1176,0.11,0.05,1.10
1178,0.11,0.05,1.10
1180,0.11,0.05,1.10
1182,0.11,0.05,1.10
1184,0.10,0.05,1.05
1187,0.11,0.05,1.10
1189,0.11,0.05,1.00
1191,0.11,0.05,1.00
1193,0.11,0.05,1.10
1195,0.11,0.05,1.00
1197,0.11,0.05,1.00
1199,0.11,0.05,1.10
1201,0.11,0.05,1.05
1203,0.11,0.05,1.00
1205,0.11,0.05,1.15
1207,0.11,0.05,1.00
1209,0.11,0.05,1.05
1211,0.11,0.05,1.15
1213,0.11,0.05,1.05
1215,0.11,0.05,1.00
1217,0.11,0.05,1.15
1219,0.11,0.05,1.05
1221,0.11,0.05,1.05
1223,0.11,0.05,1.05
1225,0.11,0.05,1.05
1227,0.11,0.05,1.00
1229,0.11,0.05,1.05
1231,0.11,0.05,1.05
1233,0.11,0.05,1.05
1235,0.11,0.05,1.00
1237,0.11,0.05,1.05
1239,0.11,0.05,1.05
1241,0.11,0.05,1.00
1243,0.11,0.05,1.15
1245,0.11,0.05,1.05
1247,0.11,0.05,1.15
1249,0.11,0.05,1.05
1252,0.11,0.05,1.05
1254,0.11,0.05,1.05
1256,0.11,0.05,1.05
1258,0.11,0.05,1.15
1260,0.11,0.05,1.00
1262,0.12,0.05,1.09
1264,0.11,0.05,1.05
1266,0.11,0.05,1.05
1268,0.11,0.05,1.05
1270,0.11,0.05,1.15
1272,0.11,0.05,1.05
1274,0.11,0.05,1.05
1276,0.12,0.05,1.20
1278,0.11,0.05,1.05
1280,0.11,0.05,1.05
1282,0.11,0.05,1.05
